RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023
91982,1,77494,zip,TX,TX,Katy,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,1561.065329,1562.369406,1574.918814,1583.582127,1591.720185,1602.555388,1592.816203,1579.802799,1563.52466,1549.988627,1544.267463,1534.186994,1534.874896,1529.810266,1524.494961,1528.675135,1526.653868,1524.899837,1512.788585,1502.601369,1476.283706,1460.100413,1456.407384,1479.183761,1495.264605,1510.683109,1518.968544,1528.504569,1522.417939,1509.474899,1507.487661,1518.707749,1535.955087,1544.120482,1551.088365,1555.962631,1556.254332,1554.765837,1553.306923,1557.802978,1557.81701,1553.944069,1534.785573,1527.166412,1527.035951,1537.497295,1543.006602,1548.215518,1557.386615,1559.737663,1562.765584,1565.034806,1569.97415,1576.310177,1566.96257,1572.983783,1564.890404,1570.80663,1559.446741,1562.645088,1569.321949,1581.056772,1574.671107,1570.170513,1567.867243,1577.875173,1593.462831,1590.414737,1603.515263,1599.948065,1608.499346,1601.317184,1605.23191,1628.579882,1664.529556,1719.510801,1767.319868,1805.06648,1819.770022,1831.710542,1847.210253,1852.451378,1849.238455,1854.73977,1863.420112,1883.931549,1898.9293,1921.220176,1947.742044,1953.829935,1956.758845,1935.870893,1917.114226,1914.339139,1944.486847,1957.133875,1959.234985,1933.289664
91940,2,77449,zip,TX,TX,Katy,"Houston-The Woodlands-Sugar Land, TX",Harris County,1263.98308,1276.890573,1284.34437,1298.446984,1307.008616,1314.560283,1310.545462,1308.940244,1309.411162,1311.394487,1307.064971,1303.118648,1306.383003,1314.042532,1321.496408,1316.134442,1309.497263,1309.302388,1308.657116,1313.27686,1303.469286,1296.444562,1286.591619,1291.825944,1302.101284,1310.655373,1313.200649,1312.492381,1319.573093,1320.591551,1333.364892,1330.74179,1338.280507,1334.32238,1345.002661,1349.57777,1355.439349,1358.205047,1362.333473,1369.586703,1374.984772,1379.73886,1373.966822,1368.008705,1370.780194,1368.734699,1362.811986,1356.392067,1361.035776,1368.249083,1376.087796,1381.230916,1391.407741,1390.126926,1394.964961,1390.463943,1388.159276,1382.295293,1388.409837,1395.455528,1405.783166,1405.953173,1390.465265,1389.848404,1394.608285,1418.637448,1423.502085,1427.947435,1438.572931,1460.042974,1472.11773,1476.801657,1486.050465,1500.791496,1547.347906,1586.78125,1641.826799,1653.897693,1665.27724,1661.724686,1667.285574,1674.594366,1678.486978,1701.202399,1718.773909,1730.370791,1718.25318,1722.378666,1770.875616,1818.057677,1814.713333,1793.29809,1760.444957,1757.662917,1749.896441,1759.316255,1769.318907,1776.110784
92593,4,78660,zip,TX,TX,Pflugerville,"Austin-Round Rock-Georgetown, TX",Travis County,1262.872501,1248.936166,1255.837973,1280.005812,1300.771824,1302.009988,1302.12575,1302.521387,1301.795957,1303.049174,1311.224029,1309.483088,1316.715957,1323.618953,1337.756069,1348.683568,1356.269944,1359.55682,1351.178103,1358.829266,1360.818045,1354.041197,1338.49384,1334.160222,1347.698239,1360.348376,1362.924285,1368.589875,1363.88808,1372.247854,1372.171094,1378.598795,1372.253137,1362.459787,1352.767689,1367.816697,1378.263331,1394.351747,1397.647465,1411.081597,1410.088286,1410.547889,1408.926841,1412.287943,1415.971606,1412.173648,1414.868213,1410.322723,1413.690156,1421.736777,1432.352225,1441.665512,1447.228594,1451.848387,1454.162786,1449.623319,1442.297862,1448.253967,1451.753035,1464.216489,1471.634765,1475.25247,1476.126398,1463.222248,1465.673674,1485.374109,1496.101412,1499.13956,1483.422324,1486.84419,1494.53723,1492.967811,1507.684772,1536.858928,1596.560215,1648.496327,,,1782.448578,1809.622859,1804.857902,1819.295117,1826.145411,1831.19195,1845.068002,1848.987313,1878.0158,1899.125455,1922.94055,1911.997216,1905.809811,1898.869358,1901.716545,1886.961949,1894.167758,1895.048199,1900.002806,1900.793839
62093,5,11385,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,1964.810141,1997.208379,2044.216601,2076.6083,2089.906533,2134.579223,,2095.005702,2066.338969,2063.173261,2132.312629,2136.135668,2178.545242,2144.167261,2174.631121,2193.290084,2219.155783,2218.527169,2219.963398,2193.053769,2185.168497,2165.121422,2174.3832,2185.128693,2159.168322,2164.278147,2163.101176,2205.024827,2231.303406,2247.575712,2232.412146,2214.526888,2218.301369,2212.41424,2197.0686,2180.298811,2192.297399,2203.802344,2212.074078,2227.344342,2244.236349,2257.452207,2276.189656,2263.148389,2268.170953,2257.888343,2291.216574,2270.755829,2270.916517,2251.97335,2290.352245,2326.153804,2344.466998,2343.091514,2322.507643,2348.985424,2350.257891,2350.427696,2358.193215,2361.393688,2357.526641,2364.72926,2346.279536,2346.829518,2304.794943,2288.559566,2261.911112,2221.415163,2213.126775,2204.022357,2189.185038,2171.627336,2161.449879,2192.426525,2228.286499,2269.635098,2306.66433,2349.771833,2402.976908,2417.554488,2439.832189,2436.342052,2470.993512,2482.493111,2532.535027,2573.810808,2672.260752,2751.841023,2830.421186,2836.374048,2834.725252,2805.089609,2759.510915,2712.637266,2712.293022,2734.607236,2767.198257
93144,6,79936,zip,TX,TX,El Paso,"El Paso, TX",El Paso County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.280802,1137.60621,1142.080557,1147.140629,1181.043701,1220.368887,1218.977836,1236.082539,1230.711816,1254.431138,1266.978364,1254.401164,1264.999308,1278.109522,1325.407266,1353.864352,1364.959529,1341.954348,1353.201477,1360.543292,1398.441216,1415.040601,1413.163529,1398.711538
62019,7,11208,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078.040917,2066.033807,2004.01152,2041.920006,2048.331216,2148.552333,2159.488592,2186.957305,2183.768249,2151.165906,2125.48942,2116.968731,2188.371979,2153.267799,2189.449573,2214.706371,2394.935506,2463.396923,2439.500294,2454.625284,2497.100359,2527.039198,2509.349061,2468.746947,2502.358677,2567.187434,2631.43957,2709.040011,2671.462134,2595.848104,2659.288889
95992,8,90011,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415.6095,2362.14217,2425.458395,2460.004384,2527.946345,2550.607185,2501.406255,2508.469689,2457.969793,2507.647856,2604.888889
91733,9,77084,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1211.024785,1221.426898,1225.794085,1233.71433,1238.82317,1248.427412,1254.156089,1248.726958,1242.283498,1236.235405,1238.149098,1241.627563,1240.446799,1242.78333,1241.987388,1235.213643,1238.719279,1241.547973,1247.100258,1242.555802,1238.346032,1239.54476,1240.953647,1235.938503,1239.022049,1241.78672,1251.96588,1256.120604,1262.038581,1270.261979,1285.064379,1301.427113,1309.300728,1299.118455,1289.151498,1282.597798,1280.934222,1290.934828,1296.483184,1309.095414,1301.539022,1308.138965,1326.174546,1327.25577,1334.558569,1315.775418,1322.382947,1305.688584,1316.956189,1324.241301,1349.916012,1350.230106,1355.293999,1347.883239,1345.819522,1340.440667,1339.706581,1345.912457,1344.528859,1353.480748,1357.862426,1368.701453,1367.643124,1370.143567,1370.170973,1373.850633,1380.233916,1378.709428,1381.872906,1384.370189,1394.163713,1402.071768,1408.664531,1424.241317,1443.388995,1476.900706,1523.793247,1573.204029,,1621.796171,1620.895615,1617.254414,1636.73513,1644.034207,1630.651756,1637.373911,1658.587232,1692.945538,1717.255388,1698.738363,1683.01128,1667.466412,1680.197615,1671.212728,1670.521352,1664.155615,1682.517342,1689.327485
91926,10,77433,zip,TX,TX,Cypress,"Houston-The Woodlands-Sugar Land, TX",Harris County,1248.407193,1252.290763,1247.177631,1247.441987,1263.220552,1283.661556,1291.524964,1294.360675,1276.262145,1273.491915,1266.131633,1283.0513,1295.070788,1294.867866,1299.398197,1291.31748,1305.584886,1307.279164,1315.625868,1298.222102,1280.728617,1265.343326,1266.468796,1285.215159,1289.582321,1295.867829,1292.987484,1298.063842,1304.701206,1310.938604,1318.844395,1328.419017,1340.937118,1349.92746,1348.910088,1363.328988,1372.820583,1380.9329,1367.745682,1360.889162,1362.633605,1358.699835,1364.672123,1358.152358,1356.83225,1360.646367,1365.564224,1373.508003,1360.909798,1364.974603,1373.907308,1389.561502,1397.351262,1402.320923,1399.039353,1393.338476,1383.663214,1383.895312,1400.124652,1405.603483,1425.720593,1421.250504,1429.794487,1421.521009,1432.316437,1438.20254,1441.35655,1445.733041,1465.445939,1481.499168,1489.742062,1475.974918,1471.286597,1481.409726,1520.643374,1575.596159,1626.146347,1664.41093,1666.822215,1666.61033,1683.727761,1721.456822,1745.670115,1738.266816,1740.422621,1741.169174,1752.294705,1764.508793,1793.570378,1809.327781,1782.49569,1767.242866,1764.677156,1770.814099,1781.772409,1782.80134,1785.306812,1769.789573
84630,11,60629,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.971952,970.8806409,967.5059357,974.9071581,975.8988908,983.2428993,988.2669917,1011.946053,1021.068383,1041.694881,1024.609507,1028.171388,1033.711989,1074.661771,1099.848818,1112.340936,1076.445083,1078.87914,1071.133785,1095.673198,1111.656507,1127.57141,1133.668141,1129.916515,1133.963307,1159.966945,1191.333333
96193,12,90650,zip,CA,CA,Norwalk,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.494453,1970.839998,,1965.497149,2000.236809,2022.694955,2038.558578,2025.378002,2034.288962,2029.684316,2046.364551,2080.842545,2058.834795,2030.449768,2060.545203,2079.166858,2120.760766,2067.809037,2077.718035,2089.713914,2144.835918,2151.262039,2155.633979,2174.181623,2217.325053,2227.048817,2192.686883,2192.737162,2204.17895,2253.005548,2313.807245,2372.956602,2363.442941,2385.240563,2378.589934,2405.955332,2390.447218,2452.660856,2493.925463,2511.595109,2512.965712,2504.866563,2567.984254,2571.335975,2639.259048,2612.768651,2611.502118,2535.553919,2562.23261,2580.985605,2617.559524
96361,13,91331,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.755278,2745.359296,3033
62085,14,11373,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.971772,1897.909999,1935.934874,1950.787402,1964.259212,2002.445637,1970.572935,1977.23339,1924.327473,1916.593317,1977.536736,2016.544983,2058.750426,2083.894053,2125.687292,2203.079177,2192.466152,2190.090496,2190.802573,2198.947382,2230.124019,2261.739357,2211.88274,2216.376509,2224.805556
61807,15,10467,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,1389.041108,1369.332812,1396.199963,1359.216041,1378.176013,1366.070663,1368.121263,1367.628217,1405.9794,1455.976561,1491.2143,1485.608128,1460.417938,1501.34423,1521.386264,1513.553739,1463.066569,1469.089922,1500.013358,1494.443459,1488.223083,1500.017435,1519.321341,1531.601149,1549.837891,1576.494083,1569.028501,1617.021106,1644.613999,1701.338697,1646.886399,1632.509439,1645.834264,1653.305851,1653.940605,1620.794437,1602.151356,1591.14873,1616.428349,1623.728722,1657.912126,1681.944756,1721.639,1689.27631,1707.346277,1687.893686,1705.336025,1713.597508,1737.18398,1741.034742,1712.152828,1715.637329,1744.582481,1782.521767,1811.700985,1781.655218,1746.343289,1712.427558,1736.420767,1739.885911,1777.048087,1774.750508,1778.668852,1777.220995,1792.942968,1789.624404,1762.353933,1722.327199,1710.876067,1756.811005,1827.657978,1883.57832,1853.060083,1800.32716,1863.178295,1939.405821,1989.035875,1929.721347,1884.366629,1905.572345,1829.996942,1858.177614,1864.587032,1924.822222
62046,16,11236,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.217702,1867.371439,2000.864403,1920.439703,2111.607601,2213.744976,2372.285698,2479.107154,2497.85919,2525.382001,2404.44353,2343.881567,,2347.222222
62037,17,11226,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1954.109734,1972.370951,1990.602213,1982.773293,1987.724354,1989.932736,2012.716438,2024.653027,2027.797081,2021.517802,2032.893287,2026.138705,2056.622142,2064.51253,2094.545361,2121.687896,2167.493643,2172.571188,2142.519471,2115.608759,2130.772537,2142.473777,2134.950921,2130.376603,2133.277202,2161.633876,2168.238174,2157.127887,2173.144046,2181.835794,2202.768226,2164.007972,2134.529367,2117.218669,2125.25811,2158.860819,2181.264628,2221.568525,2228.223615,2239.613532,2239.59636,2263.029894,2271.870767,2259.058266,2242.707841,2237.93788,2235.989887,2224.201928,2236.446235,2241.357759,2273.342921,2277.355052,2300.232394,2318.905424,2328.402461,2330.776483,2295.917792,2269.067121,2268.755914,2266.643482,2302.931406,2290.783867,2303.863498,2284.409744,2296.284989,2278.386967,2251.895907,2210.902074,2177.144417,2134.021953,2097.656951,2100.46464,2125.93843,2163.398723,2193.324726,2222.28264,2268.173655,2285.378654,2312.926803,2303.668695,2310.528414,2306.97498,2336.505691,2369.874026,2403.271283,2448.178794,2492.97849,2548.095241,2580.883486,2582.77916,2597.222079,2591.632225,2594.211895,2547.505665,2545.806902,2539.398485,2576.511964,2585.162745
62018,18,11207,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1876.284903,1856.450084,1997.06538,2032.59324,2096.867955,2063.812825,2093.52803,2108.673102,2156.768833,2120.637156,2107.904054,2131.235612,2224.339236,2279.926048,2256.900836,2232.114623,2210.307025,2205.145411,2213.998174,2214.812212,2240.325462,2246.966879,2236.975899,2221.784367,2213.636541,2245.095097,2218.210238,2206.532169,2189.077475,2241.67454,2291.087786,2299.180675,2281.416668,2252.500408,2254.482998,2249.835805,2249.559929,2271.577666,2282.239632,2318.75467,2311.960646,2334.250283,2327.586239,2338.455193,2367.120133,2337.351962,2360.408165,2347.268452,2400.813861,2379.602249,2390.089442,2399.52044,2432.922241,2445.729142,2438.959941,2432.928141,2421.644601,2461.109457,2458.095004,2495.199056,2466.985559,2481.902952,2477.896878,2472.461317,2459.164327,2411.77408,2367.421928,2309.218504,2282.139306,2264.487609,2276.430835,2242.086206,2225.226847,2187.28882,2259.384908,2330.515017,2414.699147,2437.68828,2450.948147,2487.175943,2497.971942,2553.5803,2559.258506,2558.257464,2535.043221,2569.983914,2706.497367,2846.051604,2962.31725,2988.130057,3018.948739,3017.407044,3001.169642,2934.012242,2881.653668,2853.52215,2865.149021,2886.733822
70829,20,30044,zip,GA,GA,Lawrenceville,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1080.424988,1093.529617,1092.727813,1100.458838,1109.66294,1117.970462,1124.89776,1124.336754,1126.914716,1129.166157,1120.247996,1122.113352,1122.054664,1130.284336,1140.086374,1151.93599,1161.137123,1167.831847,1170.983689,1176.224705,1180.304411,1179.162307,1180.980597,1177.897945,1186.013528,1199.785589,1217.133761,1231.877234,1245.686055,1245.009556,1241.464438,1232.997398,1221.80791,1226.507892,1241.702494,1262.046426,1269.239451,1267.996354,1282.728786,1287.797798,1299.524368,1304.107162,1319.433988,1320.522037,1321.230664,1320.380298,1329.625835,1332.690071,1337.036905,1341.195094,1357.471673,1361.355346,1357.78261,1358.611018,1361.502109,1361.621448,1361.565959,1366.084664,1367.047612,1354.273545,1353.358253,1358.720454,1373.482085,1391.606345,1414.185198,1429.244011,1441.24596,1461.010425,1464.338655,1486.547638,1502.432339,1553.010153,1562.307138,1580.871689,1590.983336,1634.449005,1663.241731,1702.204714,1727.448348,1760.009174,1770.953147,1779.973473,1799.594926,1821.173452,1823.203202,1798.921584,1818.481059,1849.264884,1901.817448,1905.612203,1909.689503,1902.025359,1893.483643,1902.119087,1899.391778,1930.781204,1947.81399,1973.068889
96025,22,90044,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.689284,1955.890454,1986.246143,1999.795509,2060.760214,2097.068223,2104.058145,2048.63197,2018.265561,2015.278997,2129.147258,2205.49355,2251.739976,2167.371686,2138.158138,2155.913195,2141.970606,2173.051875,2176.267885,2320.989316,2399.884803,2436.583864,2344.741743,2361.074551,2414.588529,2515.080702,2547.404485,2499.876108,2445.962272,2464.351852
96817,23,92336,zip,CA,CA,Fontana,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978.632524,3071.080457,3063.146187,3115.939928,3197.68963,3223.345926,3223.285284,3151.860891,3204.715069,3228.75581,3247.981328,3246.148003,3294.020351,3442.951875,3502.44041,3460.164122,3332.338097,3193.352666,3231.944444
74101,24,37013,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,1190.015267,1217.58008,1227.029279,1235.88188,1249.204383,1276.741282,1274.569013,1271.481243,1254.838486,1267.894484,1265.511773,1267.714184,1269.999636,1291.359618,1319.028992,1326.129357,1327.402625,1325.272,1316.436535,1331.008109,1323.168329,1330.685448,1322.01807,1331.605991,1345.667961,1353.526864,1376.237162,1386.943611,1393.859797,1390.41632,1385.893771,1378.015376,1374.474395,1362.561788,1361.453221,1366.269506,1392.694744,1417.170353,1429.497305,1423.041082,1416.598208,1420.729344,1428.429117,1422.989001,1398.499942,1393.648825,1415.933507,1426.504932,1440.239723,1439.09979,1452.661196,1460.364061,1466.854421,1484.276196,1490.324284,1486.17869,1471.238918,1462.261563,1472.127938,1481.944373,1496.133019,1505.297207,1512.128587,1517.224773,1520.643909,1538.226736,1549.431473,1558.892509,1560.631963,1558.207242,1559.263607,1563.036203,1566.916373,1582.003479,1589.540863,1622.827018,1662.288534,1704.940947,1723.558571,1740.403896,1753.375126,1784.25314,1809.573077,1835.688927,1848.890214,1859.737953,1879.410948,1932.963885,1985.891861,1997.206379,1985.094969,1958.190051,1955.765363,1961.535343,1968.473235,1964.964286,1942.368428,1949.761686
96107,26,90250,zip,CA,CA,Hawthorne,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,1156.17546,1180.176844,1184.568774,1198.798988,1201.597975,1213.800325,1220.948107,1240.036933,1250.632762,1260.598979,,1286.74012,1296.72277,1306.157843,1311.543749,1321.717919,1311.594531,1330.792954,1333.52117,1347.434024,1332.210155,1342.542553,1349.922504,1372.39362,1390.047183,1410.063772,1418.820656,1413.114049,1411.546074,1409.310176,1409.218836,1416.961192,1421.567462,1440.429752,1454.316584,1465.6598,1468.612959,1473.671262,1479.422606,1488.166838,1481.006814,1478.018629,1497.512663,1507.401344,1514.494158,1513.900297,1513.316894,1519.846353,1515.158268,1522.564382,1526.306135,1532.273946,1543.180741,1566.511831,1571.913557,1563.049231,1555.407798,1555.112338,1563.498784,1576.182524,1567.669412,1603.785627,1606.486561,1639.064756,1651.986602,1658.276454,1718.977079,1729.5463,1757.978479,1717.579185,1751.79351,1766.575239,1808.340378,1798.76863,1824.336489,1821.324214,1818.849059,1751.55491,1790.244043,1818.810058,1904.907894,1882.081065,1894.4375
96239,27,90805,zip,CA,CA,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,1253.64839,1241.306392,1227.673908,1236.070153,1271.669651,1284.998096,1278.870792,1265.040403,1264.183026,1258.691115,1275.423337,1308.78203,1330.607696,1348.006827,1347.190455,1353.643259,1355.943824,1377.933475,1392.314662,1374.891836,1362.750675,1372.756177,1401.565508,1425.285504,1425.410482,1446.345414,1450.009802,1479.476835,1504.604058,1517.778322,1519.786423,1500.346009,1503.600714,1509.903868,1545.312469,1496.103925,1533.66721,1541.220537,1624.421821,1618.478153,1641.723714,1654.388664,1673.393842,1693.787514,1679.130927,1687.94637,1679.98699,1712.873311,1716.980393,1699.658652,1695.587299,1683.429486,1716.742748,1728.106052,1721.662102,1727.907593,1734.085159,1742.265265,1732.213128,1756.657513,1771.702355,1758.657135,1735.782094,1752.725063,1771.150348,1781.560752,1781.656651,1767.292769,1809.286588,1836.07538,1899.633498,1910.437011,1937.176443,1895.192458,1926.015973,1935.556659,2045.824126,2064.911167,2145.474517,2077.012639,2083.410829,2039.86315,2072.336731,2034.130965,2046.595238
90654,28,75052,zip,TX,TX,Grand Prairie,"Dallas-Fort Worth-Arlington, TX",Dallas County,1097.003468,1107.367055,1113.944228,1127.005872,1135.187578,1132.514843,1135.093668,1133.293321,1141.87504,1142.043713,1140.976773,1139.867424,1156.081131,1174.261946,1188.424056,1187.954971,1194.788087,1198.061222,1197.555889,1195.802837,1194.852308,1201.455229,1205.075634,1200.445744,1216.761435,1228.267626,1244.932359,1245.75786,1250.019781,1258.279748,1259.382238,1268.899884,1264.976689,1267.708045,1262.222495,1263.933163,1268.007361,1269.11971,1280.010715,1292.000078,1306.311525,1320.968871,1331.317024,1329.715144,1319.837042,1302.3962,1303.075746,1311.648023,1323.616748,1324.463672,1322.903604,1334.442494,1349.880463,1353.867602,1349.520766,1351.482788,1348.917811,1350.64434,1339.158207,1347.371851,1348.18799,1356.130993,1353.487305,1353.748469,1370.815944,1391.388008,1406.896576,1402.97124,1396.984512,1394.129206,1406.325664,1418.882511,1435.733538,1452.461928,1487.216972,1526.890619,1574.280414,1608.692871,1635.879645,1641.968248,1644.367268,1648.280593,1670.965607,1689.290903,1697.539266,1702.552749,1712.552676,1725.841265,1750.83691,1776.895825,1794.701082,1781.269232,1754.318288,1749.655505,1740.287065,1746.008752,1735.94781,1733.055936
97771,29,94565,zip,CA,CA,Pittsburg,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,1558.85628,1577.702655,1559.920694,1590.922993,1615.314004,1665.004544,1641.372906,1670.953837,1663.771176,1680.058083,1677.856726,1709.393989,1733.659611,1761.238357,1770.937102,1798.294585,1767.100915,1789.246823,1782.3808,1828.617411,1838.626233,1892.735535,1887.059672,1892.142035,1864.145944,1857.290868,1853.348615,1879.268207,1923.283896,1960.90358,1983.452786,1986.858338,1985.868459,1953.239785,1968.726856,1979.387364,1997.335045,2002.882411,1998.175101,2002.789387,2021.343519,2021.23683,2065.141168,2077.41953,2169.815375,2184.065267,2206.859354,2194.444995,2191.052963,2190.586892,2169.272888,2182.744709,2212.759172,2208.081077,2211.694192,2209.258687,2223.975058,2228.813306,2255.755981,2285.039254,2315.309576,2297.739563,2283.404966,2268.729604,2273.072464,2319.536358,2372.643465,2399.843428,2370.880122,2324.570423,2322.325723,2368.141078,2411.765329,2426.856868,2413.874922,2450.599273,2515.388281,2556.046517,2581.028986,2556.61636,2551.729577,2522.985121,2546.903957,2550.492698,2595.58151,2588.972073,2672.716083,2674.209923,2688.882113,2656.457915,2687.85206,2715.000777,2738.254818,2727.952317,2736.017903,2718.36423,2735.84995,2727.707407
61639,30,10025,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,3221.792055,3223.818702,3247.054655,3272.954745,3283.378175,3282.683227,3289.217128,3300.561899,3297.376183,3286.370561,3279.87187,3276.82028,3291.554073,3287.82363,3302.175034,3313.141243,3350.314231,3370.83384,3379.739082,3343.177161,3297.808004,3239.784774,3229.032954,3235.065553,3228.970502,3241.170169,3269.831435,3322.101465,3342.133226,3354.520321,3346.597261,3338.210691,3298.948418,3295.991148,3253.040149,3264.206912,3241.019229,3287.878501,3313.034142,3353.484568,3371.687564,3385.466195,3383.143353,3385.265017,3368.919727,3379.905415,3365.692622,3369.059227,3361.670509,3373.452745,3396.228841,3431.488502,3464.22407,3495.027799,3501.624342,3493.510544,3474.557667,3454.840111,3454.158365,3463.881661,3466.640777,3447.859089,3390.926191,3327.713864,3266.742005,3182.90567,3078.876508,2997.669343,2937.181881,2914.674976,2907.821283,2911.917837,2969.079595,3027.561619,3125.046783,3205.564774,3293.971699,3385.739029,3447.855291,3493.286432,3528.442457,3576.966124,3613.427244,3682.44677,3722.814527,3770.174752,3806.609504,3886.119596,3967.000855,3991.975364,4015.875207,3967.749263,3937.053438,3870.494302,3873.338785,3862.14576,3881.315314,3931.011571
62025,31,11214,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.01634,1898.600482,1857.86693,1874.73041,1810.793428,1824.248533,1817.183345,1828.724971,1843.997787,1843.031223,1840.505926,1871.670529,1888.273096,1889.555964,1867.072711,1796.208412,1793.66674,1778.300184,1848.706542,1909.708347,1928.947196,1918.775215,1913.576071,1900.344553,1901.495239,1892.60408,1860.847215,1822.528007,1809.43619,1838.652694,1896.50052,1919.638377,1938.065867,1920.585526,1915.228208,1989.141671,2009.927929,2057.955646,1989.9598,2071.119891,2077.659668,2096.596512,2064.044503,2092.460654,2114.345614,2100.289188,2086.316366,2166.898318,2194.930561,2225.180981,2187.905461,2206.25
